,Fajr,Shorouq,Zohr,Asr,Maghrib,Isha
2018-04-03,4.36622621176411,5.723969117584943,11.945760272806632,15.417187074776013,18.16755142802832,19.66755142802832
2018-04-04,4.347459362288728,5.7071917918195565,11.94088829866474,15.41389288483586,18.174584805509923,19.674584805509923
2018-04-05,4.328688856007297,5.690489090399982,11.93606069700639,15.410490053800686,18.181632303612798,19.681632303612798
2018-04-06,4.30992265392059,5.6738682067059605,11.93128260737124,15.406984048430115,18.18869700803652,19.68869700803652
2018-04-07,4.291168755361581,5.657336306128279,11.92655910447569,15.403380397136004,18.1957819028231,19.6957819028231
2018-04-08,4.272435198067258,5.640900524648301,11.921895194402364,15.399684687920706,18.202889864156425,19.702889864156425
2018-04-09,4.25373005819634,5.624567967304477,11.917295810746149,15.395902566320624,18.21002365418782,19.71002365418782
2018-04-10,4.235061450281713,5.608345706539606,11.912765810715497,15.392039733344692,18.217185914891388,19.717185914891388
2018-04-11,4.216437527102527,5.592240780419172,11.908309971184242,15.388101943392936,18.22437916194931,19.72437916194931
2018-04-12,4.197866479465296,5.576260190716081,11.903932984694828,15.384095002145195,18.231605778673575,19.731605778673575
2018-04-13,4.179356535878773,5.560410900853213,11.899639455409954,15.38002476440534,18.238868009966694,19.738868009966694
2018-04-14,4.1609159621093,5.544699833697648,11.895433895012522,15.37589713188834,18.246167956327394,19.746167956327394
2018-04-15,4.142553060602736,5.529133869200543,11.891320718554086,15.371718050936916,18.25350756790763,19.75350756790763
2018-04-16,4.1242761697577315,5.513719841876021,11.887304240251867,15.367493510153661,18.260888638627712,19.760888638627712
2018-04-17,4.106093663034983,5.49846453811285,11.883388669234796,15.363229537933858,18.268312800356743,19.768312800356743
2018-04-18,4.088013947888184,5.483374693314717,11.879578105241656,15.358932199886127,18.275781517168596,19.775781517168596
2018-04-19,4.0700454644990955,5.468456988862177,11.875876534271805,15.354607596124456,18.283296079681435,19.783296079681435
2018-04-20,4.052196684302058,5.453718048893132,11.872287824192927,15.35026185841841,18.290857599492725,19.790857599492725
2018-04-21,4.034476108280537,5.439164436896742,11.868815720308783,15.345901147185877,18.298467003720823,19.798467003720823
2018-04-22,4.016892265018507,5.424802652116646,11.865463840890781,15.341531648312909,18.306125029664916,19.806125029664916
2018-04-23,3.9994537084906696,5.410639125761422,11.86223567267976,15.337159569786918,18.313832219598098,19.813832219598098
2018-04-24,3.9821690155728335,5.3966802170183445,11.859134566362467,15.3327911381269,18.32158891570659,19.82158891570659
2018-04-25,3.9650467832553753,5.382932208868903,11.856163732029836,15.32843259459634,18.329395255190768,19.829395255190768
2018-04-26,3.9480956255425372,5.369401303705151,11.85332623462479,15.324090191184421,18.33725116554443,19.83725116554443
2018-04-27,3.931324170018865,5.3560936187453985,11.850624989386967,15.319770186340337,18.345156360028536,19.845156360028536
2018-04-28,3.9147410540660834,5.3430151812503235,11.848062757304032,15.315478840447357,18.35311033335774,19.85311033335774
2018-04-29,3.8983549207118973,5.330171923539693,11.84564214057858,15.311222411022209,18.361112357617465,19.861112357617465
2018-04-30,3.8821744140938454,5.31756967781204,11.843365578121583,15.30700714762713,18.369161478431124,19.869161478431124
2018-05-01,3.866208174521449,5.305214170770458,11.84123534108385,15.302839286482296,18.377256511397242,19.877256511397242
2018-05-02,3.8504648331198226,5.293111018058097,11.839253528437505,15.298725044766863,18.385396038816914,19.885396038816914
2018-05-03,3.834953006038438,5.281265718507961,11.837422062619689,15.294670614597306,18.393578406731418,19.893578406731418
2018-05-04,3.8196812882112816,5.269683648214441,11.835742685253665,15.29068215667488,18.401801722292888,19.901801722292888
2018-05-05,3.80465824665246,5.258370054432168,11.83421695295981,15.286765793591998,18.41006385148745,19.91006385148745
2018-05-06,3.78989241327616,5.247330049312692,11.832846233273587,15.282927602792428,18.418362417234484,19.918362417234484
2018-05-07,3.7753922772275246,5.236568603486989,11.831631700684303,15.279173609177912,18.426694797881616,19.926694797881616
2018-05-08,3.761166276715585,5.226090539506484,11.83057433281263,15.275509777359002,18.435058126118776,19.935058126118776
2018-05-09,3.747222790339544,5.215900525154674,11.829674906743147,15.271942003547466,18.44344928833162,19.94344928833162
2018-05-10,3.733570127901567,5.206003066643014,11.828933995529194,15.268476107090212,18.451864924415375,19.951864924415375
2018-05-11,3.7202165207023867,5.196402501706956,11.828351964888302,15.265117821647328,18.46030142806965,19.96030142806965
2018-05-12,3.7071701113182325,5.187102992619265,11.82792897010669,15.261872786019133,18.468754947594114,19.968754947594114
2018-05-13,3.694438942859575,5.178108519138436,11.827664953171004,15.258746534628964,18.47722138720357,19.97722138720357
2018-05-14,3.6820309477164255,5.169422871412796,11.827559640146637,15.255744487672144,18.48569640888048,19.98569640888048
